gpu_numbers,vc_order,time_from_start
1,6,10621660.0
1,6,10621724.0
1,6,10618614.0
1,6,10618112.0
1,6,10621666.0
1,1,10626408.0
1,6,10620063.0
1,6,10622315.0
1,6,10621724.0
1,6,10621697.0
1,6,10621673.0
1,6,10621705.0
1,6,10621606.0
1,6,10621767.0
1,6,10621791.0
1,6,10621676.0
1,6,10621684.0
1,6,10621568.0
1,6,10621654.0
1,6,10621676.0
1,6,10621733.0
8,14,9827155.0
16,14,10441675.0
1,6,10621766.0
1,6,10621719.0
1,6,10619585.0
4,1,10544310.0
1,6,10621680.0
1,6,10617306.0
1,6,10616853.0
1,6,10619419.0
8,14,9994456.0
1,7,10526138.0
1,6,10620379.0
1,6,10621647.0
1,6,10621522.0
1,6,10621796.0
1,6,10621492.0
1,6,10592211.0
1,6,10619205.0
1,1,10623288.0
1,6,10620230.0
1,6,10619424.0
1,6,10619468.0
1,6,10619289.0
1,6,10617841.0
1,6,10621442.0
1,1,10625169.0
1,6,10621718.0
1,6,10621675.0
1,6,10621676.0
1,6,10621620.0
1,6,10621701.0
1,6,10621623.0
1,6,10621625.0
1,6,10621680.0
1,6,10621654.0
1,6,10621650.0
1,6,10621711.0
1,6,10619259.0
1,6,10617655.0
1,6,10621605.0
1,6,10620848.0
1,6,10620965.0
1,6,10617575.0
1,6,10621718.0
1,6,10618838.0
1,6,10619361.0
1,6,10617996.0
1,6,10619381.0
1,6,10621726.0
1,6,10617667.0
1,6,10621721.0
1,6,10618999.0
1,6,10619049.0
1,6,10619439.0
1,6,10618334.0
1,2,10610802.0
1,6,10621713.0
1,6,10621718.0
1,6,10621712.0
1,6,10621708.0
1,6,10618673.0
1,6,10621698.0
1,6,10621674.0
1,6,10618852.0
1,6,10617276.0
1,6,10617585.0
1,6,10620547.0
1,6,10621633.0
1,6,10621640.0
1,6,10621615.0
1,6,10621545.0
1,6,10621631.0
1,6,10621635.0
1,6,10617602.0
1,6,10621494.0
1,6,10621661.0
1,6,10616994.0
1,6,10618391.0
1,6,10619373.0
1,6,10619098.0
1,14,10608951.0
1,6,10619724.0
1,6,10620280.0
1,6,10619529.0
1,6,10619295.0
1,7,10616209.0
8,14,10516119.0
1,6,10620008.0
1,6,10618748.0
1,6,10618814.0
1,6,10618596.0
1,6,10618497.0
1,6,10618659.0
1,6,10619109.0
1,6,10617671.0
1,6,10619452.0
1,6,10617448.0
1,6,10619098.0
1,6,10618608.0
1,6,10618447.0
1,6,10619832.0
1,6,10618998.0
1,6,10619022.0
1,6,10621713.0
1,6,10618367.0
1,1,10622602.0
1,6,10619083.0
1,6,10618973.0
1,6,10619445.0
4,0,10607917.0
1,6,10617872.0
1,6,10618851.0
1,6,10616988.0
1,6,10618891.0
1,6,10618705.0
4,0,10607994.0
1,6,10617893.0
1,6,10617645.0
1,6,10617538.0
1,6,10618944.0
1,6,10617241.0
1,6,10620335.0
1,6,10603973.0
1,6,10619851.0
1,6,10618428.0
1,6,10619999.0
1,6,10620102.0
1,6,10621441.0
1,6,10618582.0
1,6,10618047.0
1,6,10617062.0
1,6,10617872.0
1,6,10619491.0
16,14,10573921.0
1,6,10617148.0
1,6,10619686.0
1,7,10616173.0
1,6,10619488.0
1,6,10619182.0
1,6,10617820.0
1,6,10617038.0
1,6,10600621.0
1,6,10620188.0
1,6,10617813.0
1,6,10621547.0
1,6,10618734.0
1,6,10619138.0
1,6,10618910.0
1,6,10618557.0
1,6,10617513.0
1,6,10618134.0
1,6,10618064.0
1,2,10586338.0
1,6,10618199.0
1,6,10618293.0
1,6,10618184.0
1,0,10397105.0
1,6,10618913.0
1,6,10619290.0
1,6,10617804.0
1,6,10617874.0
1,6,10618216.0
1,6,10618200.0
1,6,10617633.0
1,6,10617824.0
1,6,10618144.0
1,6,10616087.0
1,6,10617614.0
1,6,10617339.0
1,6,10618416.0
1,6,10617109.0
1,6,10618087.0
1,6,10618054.0
1,6,10611045.0
1,6,10621622.0
1,6,10617693.0
1,2,10621977.0
1,6,10620400.0
1,6,10621658.0
1,6,10620608.0
1,1,10620983.0
1,6,10617829.0
1,6,10617556.0
1,6,10617928.0
1,6,10619148.0
1,6,10617955.0
2,2,10621861.0
1,6,10617482.0
1,6,10617948.0
4,0,10607789.0
4,0,10607759.0
1,6,10619071.0
8,7,10373997.0
4,0,10608125.0
1,6,10617076.0
1,6,10617166.0
1,6,10618141.0
1,6,10617845.0
1,6,10617322.0
1,6,10617171.0
1,6,10617473.0
1,2,10620384.0
1,6,10617094.0
1,6,10617542.0
1,6,10617121.0
1,1,10620983.0
1,6,10611827.0
1,6,10618413.0
1,11,10498734.0
1,6,10618529.0
1,6,10618002.0
1,6,10615302.0
1,2,10616951.0
1,6,10617367.0
1,6,10615221.0
1,1,10619499.0
1,6,10617239.0
1,6,10617121.0
1,6,10615622.0
1,6,10617020.0
4,0,10608090.0
8,14,10615519.0
1,6,10604646.0
1,6,10615960.0
1,6,10615291.0
1,6,10617092.0
1,6,10617199.0
1,6,10617147.0
1,6,10617293.0
1,6,10617508.0
1,6,10617222.0
1,6,10617250.0
1,6,10617049.0
1,6,10617049.0
1,6,10617319.0
1,6,10617505.0
1,6,10617154.0
1,14,10592002.0
1,6,10615165.0
1,6,10606397.0
1,6,10616967.0
1,6,10618828.0
1,6,10616944.0
1,6,10616938.0
1,6,10616901.0
1,6,10616917.0
1,6,10618102.0
1,6,10616953.0
1,6,10616843.0
1,2,10614061.0
1,6,10600630.0
1,2,10610228.0
4,0,10608789.0
1,6,10616968.0
1,6,10615186.0
1,6,10615900.0
4,1,10610707.0
1,6,10613988.0
1,6,10613908.0
1,6,10610612.0
1,6,10615189.0
1,6,10608263.0
1,6,10613935.0
4,0,10608759.0
1,6,10616115.0
1,6,10615675.0
1,6,10615057.0
1,6,10615656.0
1,6,10615500.0
1,6,10614082.0
1,6,10615683.0
1,6,10618179.0
1,6,10617756.0
1,6,10610623.0
1,6,10615639.0
1,6,10611741.0
1,6,10615189.0
1,6,10617153.0
4,0,10608281.0
1,6,10610984.0
1,6,10615242.0
1,6,10615269.0
1,6,10617269.0
1,6,10615214.0
1,6,10615110.0
1,6,10604856.0
1,6,10617019.0
1,6,10609354.0
1,6,10611800.0
4,0,10608138.0
1,6,10611131.0
1,6,10611384.0
1,6,10611481.0
1,6,10614184.0
1,6,10610490.0
1,6,10611238.0
8,14,10264823.0
1,6,10614427.0
1,6,10611060.0
1,6,10614415.0
1,6,10609745.0
1,6,10614158.0
1,6,10614265.0
1,6,10609782.0
1,6,10614294.0
1,1,10616091.0
1,2,10610952.0
1,6,10614389.0
1,6,10611033.0
1,6,10611192.0
1,6,10610440.0
1,6,10609530.0
1,6,10614233.0
8,14,10427295.0
1,6,10613953.0
1,6,10610357.0
1,6,10611236.0
4,0,10608457.0
1,6,10609534.0
1,6,10611543.0
4,0,10608036.0
1,6,10611612.0
1,6,10610368.0
1,6,10606131.0
1,6,10609752.0
1,6,10615427.0
1,6,10610738.0
1,6,10611057.0
1,6,10608168.0
1,6,10614624.0
1,2,10615151.0
1,6,10610803.0
1,6,10610395.0
1,6,10610370.0
1,2,10586338.0
1,2,10615752.0
8,11,10601644.0
1,6,10609873.0
1,6,10609354.0
1,6,10610734.0
1,6,10615211.0
1,6,10609224.0
1,6,10610510.0
1,6,10607938.0
1,6,10610844.0
1,6,10611099.0
1,6,10611088.0
1,6,10610463.0
1,6,10609194.0
1,6,10610931.0
1,6,10610687.0
1,6,10610246.0
1,6,10610928.0
1,2,10614552.0
1,6,10610534.0
1,6,10609723.0
1,6,10609412.0
1,6,10609275.0
1,6,10609314.0
1,6,10610474.0
1,6,10611078.0
1,6,10611006.0
1,2,10614421.0
1,6,10609422.0
1,6,10611109.0
1,6,10603956.0
1,6,10609487.0
1,6,10610775.0
1,6,10611075.0
1,6,10611758.0
1,6,10609720.0
1,6,10610932.0
1,6,10605991.0
1,6,10611154.0
1,6,10608590.0
1,6,10607061.0
1,6,10611218.0
1,6,10610834.0
1,6,10610983.0
1,6,10610763.0
1,6,10610825.0
1,6,10609580.0
1,6,10611172.0
1,6,10613911.0
1,6,10604165.0
1,2,10614346.0
1,6,10610813.0
1,6,10611233.0
1,2,10586338.0
1,6,10610633.0
1,6,10610559.0
1,6,10610957.0
1,6,10611588.0
1,6,10610981.0
1,6,10609639.0
1,6,10611515.0
1,6,10611172.0
1,6,10611573.0
1,6,10611146.0
4,0,10608006.0
1,6,10609246.0
1,6,10611108.0
1,6,10609433.0
1,6,10611190.0
1,6,10609588.0
1,6,10611723.0
1,6,10609320.0
1,6,10608666.0
1,6,10611681.0
1,6,10613911.0
1,6,10609974.0
4,1,10608156.0
1,2,10611551.0
1,6,10611450.0
1,6,10611364.0
1,6,10611204.0
1,6,10609337.0
1,6,10611424.0
1,6,10608403.0
1,6,10610695.0
4,0,10608376.0
1,6,10610283.0
1,6,10613751.0
1,6,10610039.0
1,2,10603956.0
1,6,10607552.0
1,6,10600657.0
1,2,10613952.0
1,2,10612751.0
1,6,10607980.0
1,6,10600595.0
1,6,10610796.0
1,6,10604572.0
1,6,10610872.0
1,6,10610651.0
1,6,10610093.0
1,6,10600655.0
1,6,10605131.0
1,6,10600594.0
1,6,10610777.0
1,6,10611657.0
1,6,10604908.0
1,6,10609349.0
1,6,10607893.0
1,6,10610082.0
1,6,10611035.0
1,6,10609105.0
1,6,10610755.0
1,6,10610867.0
1,6,10610418.0
1,6,10608710.0
1,6,10600654.0
1,6,10605165.0
1,6,10600690.0
1,6,10610399.0
1,6,10609187.0
1,6,10610603.0
1,6,10610670.0
1,6,10610892.0
1,6,10600685.0
1,6,10610715.0
1,6,10607770.0
1,6,10609955.0
1,6,10610530.0
1,6,10612550.0
1,6,10611888.0
1,6,10610347.0
1,6,10610019.0
1,6,10604566.0
1,6,10610854.0
1,6,10610901.0
1,6,10610583.0
1,6,10610519.0
1,6,10609222.0
1,6,10604533.0
1,6,10609978.0
1,2,10613352.0
1,6,10610571.0
1,6,10609223.0
1,6,10605033.0
1,6,10610695.0
1,6,10609704.0
2,2,10612813.0
8,14,10520127.0
1,6,10610335.0
1,6,10604401.0
1,6,10604457.0
1,6,10604724.0
1,6,10604438.0
1,6,10610386.0
1,6,10607558.0
1,6,10605102.0
1,6,10605053.0
1,6,10604985.0
1,2,10607951.0
1,6,10610428.0
1,6,10604953.0
1,6,9670452.0
1,6,10604540.0
1,6,10606780.0
1,6,10611887.0
1,6,10604298.0
1,6,10610137.0
1,6,10604508.0
1,6,10604416.0
1,6,10604053.0
4,0,10608026.0
1,6,10610291.0
1,6,10604591.0
1,6,10610252.0
1,1,10613075.0
1,6,10607254.0
1,6,10610148.0
1,6,10605008.0
1,6,10609966.0
1,6,10604892.0
1,2,10609751.0
1,6,10604512.0
1,6,10610006.0
1,6,10609317.0
1,6,10607771.0
1,6,10604728.0
1,6,10607944.0
1,6,10610177.0
1,6,10609762.0
1,6,10604598.0
1,6,10607646.0
1,6,10604666.0
1,6,10610773.0
1,6,10607906.0
1,6,10604631.0
1,6,10610208.0
1,6,10610085.0
1,6,10610246.0
1,2,10612151.0
1,6,10604477.0
1,6,10604007.0
1,6,10604902.0
1,6,10604874.0
1,6,10611310.0
1,6,10604539.0
1,6,10608203.0
1,6,10610039.0
1,6,10604656.0
1,6,10604602.0
1,6,10604709.0
1,6,10611869.0
1,6,10604491.0
1,6,10604625.0
1,6,10604407.0
1,6,10604071.0
1,6,10604669.0
1,6,10600657.0
1,6,10611702.0
1,6,10604015.0
1,6,10604308.0
1,6,10608360.0
1,6,10608432.0
1,6,10608621.0
1,6,10604159.0
1,6,10609914.0
1,6,10611977.0
1,6,10604572.0
1,14,10611300.0
1,6,10604594.0
1,6,10604358.0
1,6,10611837.0
1,6,10604330.0
1,6,10604214.0
1,6,10604535.0
1,6,10604150.0
1,6,10608484.0
1,6,10609838.0
1,6,10604200.0
1,6,10604264.0
1,6,10603898.0
1,6,10604092.0
1,6,10609612.0
1,6,10604112.0
1,6,10604184.0
1,6,10609801.0
1,6,10604267.0
1,6,10604014.0
1,6,10610634.0
1,6,10604430.0
1,6,10604515.0
1,6,10604138.0
1,6,10604112.0
1,6,10604466.0
1,6,10609668.0
1,6,10609499.0
1,6,10604143.0
1,6,10609349.0
1,6,10609841.0
1,6,10603941.0
1,6,10604330.0
1,6,10609369.0
1,6,10603924.0
1,6,10604240.0
1,6,10603883.0
1,6,10608719.0
1,6,10609539.0
1,6,10609864.0
1,6,10603894.0
1,0,10397134.0
1,6,10603992.0
1,6,10609552.0
1,6,10603851.0
1,6,10609701.0
1,6,10609460.0
8,9,10344255.0
1,6,10604044.0
1,6,10609280.0
8,12,10511496.0
1,6,10604090.0
1,6,10604325.0
1,6,10611081.0
1,2,10610352.0
1,7,10611877.0
1,6,10603983.0
1,6,10609660.0
1,6,10609094.0
1,6,10604233.0
1,6,10603881.0
1,6,10604134.0
1,6,10603845.0
1,1,10609746.0
1,6,10603919.0
1,6,10604277.0
1,6,10604075.0
1,6,10604081.0
1,6,10608052.0
1,6,10604207.0
1,6,10603857.0
1,6,10603815.0
1,6,10609091.0
1,6,10609136.0
4,1,10465927.0
1,6,10609315.0
1,6,10608156.0
1,6,10609085.0
1,6,10609075.0
1,6,10609014.0
1,6,10604032.0
1,6,10608345.0
1,6,10610825.0
1,6,10604032.0
1,6,10608497.0
1,6,10607867.0
1,6,10611017.0
1,6,10608651.0
1,6,10608741.0
1,6,10608229.0
1,6,10607635.0
1,6,10610724.0
1,6,10608221.0
1,6,10601431.0
1,6,10607921.0
1,6,10607863.0
1,2,10575576.0
1,6,10608640.0
1,6,10608582.0
1,6,10608422.0
1,6,10605661.0
1,6,10608217.0
1,6,10608548.0
1,6,10608618.0
1,6,10608234.0
1,6,10608502.0
1,6,10608396.0
1,6,10610882.0
1,6,10608552.0
1,6,10608557.0
1,6,10608168.0
1,6,10608336.0
1,2,10602628.0
1,6,10608017.0
1,6,10608240.0
1,7,10610965.0
1,6,10608456.0
1,6,10608102.0
1,6,10608380.0
1,6,10608217.0
1,6,10608251.0
4,0,10607971.0
1,6,10608549.0
1,6,10608323.0
1,6,10608284.0
1,6,10610687.0
1,6,10608002.0
1,6,10608308.0
1,7,10593938.0
1,7,10559504.0
1,6,10608034.0
1,6,10608202.0
1,6,10608292.0
1,6,10608102.0
1,6,10608131.0
1,6,10608095.0
1,6,10608068.0
1,6,10608132.0
1,6,10608042.0
1,6,10606021.0
1,6,10607316.0
1,6,10609384.0
1,6,10607801.0
1,6,10607831.0
1,6,10607854.0
1,6,10606250.0
1,6,10607851.0
1,6,10605858.0
1,6,10607796.0
1,6,10610149.0
1,6,10607808.0
1,2,10608801.0
1,6,10605916.0
1,6,10607703.0
1,6,10607815.0
1,6,10607763.0
1,6,10605748.0
1,6,10606453.0
1,6,10607781.0
1,6,10610123.0
1,6,10607721.0
4,0,10608204.0
1,6,10607304.0
1,6,10606233.0
1,1,10590885.0
1,6,10609893.0
1,2,10607132.0
1,6,10605999.0
1,6,10607496.0
1,6,10606549.0
1,6,10607873.0
1,6,10609005.0
1,6,10607444.0
1,6,10607018.0
1,6,10607327.0
1,6,10607675.0
1,6,10607031.0
1,6,10609109.0
1,6,10607242.0
8,9,10608282.0
1,6,10607244.0
1,6,10607469.0
1,6,10606142.0
1,2,10609151.0
1,6,10608739.0
4,0,6594890.0
1,6,10607591.0
1,6,10608689.0
1,6,10606265.0
1,6,10605826.0
1,6,10606261.0
1,6,10607486.0
1,6,10607002.0
1,6,10608688.0
1,6,10608341.0
1,2,10575576.0
1,6,10606046.0
1,2,10607351.0
1,2,10606752.0
1,6,10606729.0
1,6,10606408.0
1,6,10606459.0
1,6,10606852.0
1,6,10606541.0
1,6,10606479.0
1,6,10607347.0
1,6,10607703.0
1,6,10607549.0
1,6,10608167.0
1,6,10606017.0
1,6,10605514.0
1,6,10606599.0
1,6,10595485.0
1,0,10397094.0
1,6,10606260.0
1,6,10606184.0
1,6,10605137.0
1,6,10605963.0
1,6,10606996.0
1,6,10607483.0
1,2,10608552.0
1,6,10607266.0
1,6,10607476.0
1,6,10607513.0
1,6,10607271.0
1,6,10605857.0
1,6,10606485.0
1,6,10607768.0
1,6,10607724.0
1,6,10606188.0
1,6,10607665.0
1,6,10607291.0
1,6,10607325.0
1,6,10606982.0
1,6,10607627.0
1,6,10607624.0
1,6,10606730.0
1,6,10607632.0
1,6,10607716.0
1,6,10606846.0
1,6,10605771.0
1,6,10608104.0
1,6,10607582.0
1,6,10605725.0
16,11,10409932.0
1,6,10606847.0
1,6,10607157.0
1,6,10607163.0
1,6,10607175.0
1,6,10606700.0
1,6,10606836.0
1,6,10605898.0
1,6,10606337.0
1,6,10605845.0
1,6,10607274.0
1,6,10606029.0
1,6,10606329.0
1,6,10607178.0
1,6,10606668.0
1,6,10607389.0
1,6,10607431.0
1,6,10607423.0
4,0,10607940.0
1,6,10607190.0
1,6,10606557.0
4,1,10485573.0
1,6,10607431.0
1,6,10607367.0
1,6,10606981.0
1,6,10607409.0
1,6,10607374.0
1,6,10607419.0
1,6,10607020.0
1,6,10607210.0
1,6,10607209.0
1,6,10607352.0
1,6,10607450.0
1,6,10606375.0
1,6,10606765.0
1,6,10606908.0
1,6,10607376.0
1,6,10606738.0
1,6,10607228.0
1,6,10606110.0
1,6,10607115.0
1,6,10607129.0
1,6,10607139.0
1,6,10607102.0
4,0,6594908.0
1,6,10607052.0
1,6,10607096.0
1,6,10607108.0
1,6,10607044.0
1,6,10607079.0
1,6,10606911.0
1,6,10607056.0
1,6,10607127.0
1,6,10606857.0
1,6,10605807.0
1,6,10605819.0
1,6,10606087.0
1,6,10605832.0
1,6,10605851.0
1,6,10606101.0
1,6,10606079.0
1,1,10584422.0
1,6,10606929.0
1,6,10605130.0
1,6,10606907.0
1,6,10605879.0
1,6,10605948.0
1,6,10605944.0
1,6,10605959.0
1,6,10606952.0
1,6,10606939.0
1,6,10606948.0
1,6,10606927.0
1,6,10606878.0
1,6,10606750.0
1,6,10606779.0
1,6,10607425.0
1,6,10606821.0
1,6,10605815.0
1,6,10606401.0
1,6,10605495.0
1,1,10590883.0
1,6,10605780.0
1,6,10605782.0
1,6,10605641.0
1,6,10606469.0
1,6,10605594.0
1,6,10605701.0
1,6,10605580.0
1,6,10605710.0
1,6,10605732.0
1,6,10605612.0
1,6,10605683.0
1,6,10605611.0
1,6,10605582.0
1,6,10605627.0
1,6,10448792.0
1,6,10605651.0
1,6,10605688.0
1,6,10605662.0
1,6,10605777.0
1,6,10606710.0
1,6,10605301.0
1,6,10606686.0
1,6,10606651.0
1,6,10606632.0
1,6,10606667.0
1,6,10605572.0
1,6,10606519.0
1,6,10605407.0
1,6,10605551.0
1,6,10605549.0
1,6,10605434.0
1,6,10605446.0
1,6,10605550.0
1,6,10605533.0
1,6,10605322.0
1,6,10605477.0
1,6,10605258.0
1,6,10605493.0
1,6,10605459.0
1,6,10605420.0
1,6,10605490.0
1,6,10605444.0
1,6,10605334.0
1,6,10605379.0
1,6,10605202.0
1,6,10605171.0
1,6,10605123.0
1,6,10605200.0
1,2,10606151.0
8,14,10605502.0
1,6,10604991.0
1,0,10397140.0
1,6,10606192.0
1,1,10605299.0
1,6,10591639.0
1,1,10605040.0
1,1,10605039.0
1,12,10451114.0
1,6,10605787.0
2,1,10587397.0
1,2,10605552.0
1,2,10280349.0
1,6,10604655.0
1,6,10600657.0
1,2,10604952.0
1,6,10604128.0
1,6,10604766.0
1,6,10603520.0
1,6,10604770.0
1,6,10603501.0
1,6,10603484.0
1,6,10537842.0
1,6,10603609.0
1,6,10604764.0
1,6,10602683.0
1,6,10604227.0
1,6,10602781.0
1,6,10603479.0
1,6,10604656.0
1,2,10604598.0
1,6,10603766.0
1,6,10603586.0
1,6,10604149.0
1,6,10603800.0
1,6,10604392.0
1,6,10604329.0
1,6,10603167.0
1,6,10603810.0
1,2,10604351.0
1,6,10603513.0
1,6,10603730.0
1,6,10603499.0
1,6,10603677.0
1,6,10604313.0
1,6,10603532.0
1,6,10604296.0
1,6,10603442.0
1,6,10604238.0
1,6,10603603.0
1,6,10603238.0
1,6,10603329.0
1,6,10603608.0
1,6,10604229.0
1,6,10603643.0
1,6,10603615.0
1,6,10603586.0
1,6,10603681.0
1,6,10603824.0
1,6,10603630.0
1,6,10603492.0
1,6,10604281.0
1,6,10604277.0
1,6,10604144.0
1,6,10603561.0
1,6,10604107.0
1,6,10602709.0
1,6,10604102.0
1,6,10603445.0
1,6,10603136.0
1,6,10603464.0
1,6,10604108.0
1,6,10602714.0
1,6,10602791.0
1,6,10603625.0
1,6,10604085.0
1,6,10604087.0
1,6,10603067.0
1,6,10604010.0
1,6,10604000.0
2,2,10604168.0
2,2,10604167.0
1,6,10603511.0
1,6,10603951.0
1,2,10458032.0
4,1,10425879.0
1,6,10603246.0
1,6,10603893.0
1,6,10604013.0
1,6,10603436.0
1,6,10604113.0
1,6,10604112.0
1,6,10604109.0
8,7,10372101.0
1,6,10603911.0
1,6,10603606.0
1,6,10603892.0
1,6,10603893.0
1,6,10604073.0
1,6,10603287.0
1,6,10603817.0
1,6,10602906.0
1,6,10604055.0
1,6,10603870.0
4,6,10603679.0
1,6,10603703.0
1,6,10603414.0
1,6,10603313.0
1,6,10603262.0
1,6,10603803.0
1,6,10603166.0
1,6,10603264.0
1,6,10603249.0
1,6,10602920.0
1,6,10603258.0
1,6,10603386.0
1,6,10603132.0
1,6,10603386.0
1,6,10603295.0
1,6,10603367.0
1,6,10603392.0
1,6,10603342.0
1,6,10603799.0
1,6,10603503.0
1,6,10603502.0
1,6,10603474.0
1,6,10603107.0
1,6,10603503.0
1,2,10603752.0
1,6,10603732.0
1,6,10603706.0
1,6,10603506.0
1,6,10603805.0
1,6,10603373.0
1,6,10603198.0
1,6,10603373.0
1,6,10603191.0
1,2,10590511.0
1,6,10603209.0
1,6,10603188.0
1,6,10603514.0
1,6,10603175.0
1,6,10603059.0
1,6,10603708.0
1,6,10603649.0
1,6,10603694.0
1,6,10603039.0
1,6,10603600.0
1,6,10603510.0
1,6,10603586.0
1,6,10602834.0
1,6,10603637.0
1,6,10603581.0
1,6,10603635.0
1,6,10603619.0
1,6,10603614.0
1,6,10602780.0
1,6,10603112.0
1,6,10603607.0
1,6,10602944.0
1,6,10603540.0
1,6,10603596.0
1,6,10603083.0
1,6,10603545.0
1,6,10603688.0
1,6,10602948.0
1,6,10602692.0
1,6,10602941.0
1,6,10603698.0
1,6,10603507.0
1,6,10603681.0
1,6,10603501.0
1,7,10593991.0
1,6,10603016.0
1,6,10602700.0
1,6,10603012.0
1,6,10602922.0
1,6,10603648.0
1,6,10602987.0
1,6,10602778.0
1,6,10603448.0
1,6,10603631.0
1,6,10602979.0
1,6,10602606.0
1,6,10602954.0
1,6,10602986.0
1,6,10602949.0
1,6,10602852.0
1,6,10602852.0
8,14,10602566.0
1,6,10602885.0
1,6,10602756.0
1,6,10603305.0
1,6,10603441.0
1,6,10603444.0
1,6,10603441.0
1,6,10603444.0
1,14,10601564.0
8,14,10598121.0
8,14,10581925.0
1,6,10602806.0
1,6,10602870.0
1,6,10602854.0
1,6,10602838.0
1,6,10603315.0
24,14,10361351.0
1,6,10603421.0
1,6,10603420.0
1,6,10603404.0
1,6,10603406.0
1,6,10602748.0
1,2,10603154.0
8,14,10603114.0
1,6,10602883.0
1,2,10602470.0
4,1,10445807.0
1,2,10602552.0
1,6,10602814.0
1,11,10420882.0
1,6,10448198.0
1,2,10601951.0
1,2,10374357.0
16,11,10599997.0
1,2,10601471.0
8,14,10601182.0
1,6,10599265.0
4,1,10446327.0
1,2,10601351.0
1,6,10562735.0
8,11,10601207.0
8,11,10534410.0
1,14,10600937.0
1,6,10587113.0
8,11,10601204.0
1,2,10586952.0
1,6,10601208.0
1,2,10601069.0
8,11,10601118.0
8,14,10527316.0
1,6,10599348.0
8,14,10598294.0
1,12,10450333.0
1,6,10598922.0
1,2,10600751.0
1,2,10599552.0
8,12,10541293.0
8,14,10592002.0
1,6,10598953.0
1,2,10600151.0
1,1,10556873.0
1,1,10599588.0
1,6,10598677.0
8,14,10026779.0
8,14,10012827.0
8,14,9848156.0
8,14,9936661.0
8,14,9936616.0
1,6,10597543.0
1,6,10597544.0
1,2,10598952.0
1,6,10599129.0
1,7,10593967.0
1,6,10598734.0
8,14,10597729.0
1,7,10593067.0
1,2,10598352.0
32,14,10597740.0
16,14,10597734.0
1,6,10597574.0
1,6,10594930.0
1,6,9738131.0
1,2,10596551.0
1,2,10597751.0
1,2,10597151.0
1,14,10579084.0
1,6,10594017.0
4,1,10572724.0
1,6,10594164.0
1,6,10594930.0
8,12,10507127.0
1,6,10593678.0
1,6,10592813.0
1,2,10595952.0
1,6,10593278.0
1,2,10595531.0
1,6,10593245.0
1,6,10594245.0
1,6,10593310.0
1,2,10595352.0
1,6,10594259.0
1,6,10594222.0
1,6,10594224.0
1,6,10594069.0
1,6,10594068.0
1,6,10588769.0
1,2,10458034.0
2,2,10595015.0
1,2,10594751.0
1,6,10593833.0
1,7,10593560.0
1,2,10594151.0
1,2,10593551.0
1,1,10593891.0
1,6,10591452.0
1,6,10591487.0
1,6,10591422.0
1,7,10593391.0
1,2,10530204.0
1,7,10592834.0
4,1,10394410.0
1,2,10592951.0
1,2,10592352.0
1,7,10592531.0
1,2,10592610.0
1,2,10592611.0
1,2,10592611.0
1,6,10585636.0
1,6,10591452.0
1,2,10531186.0
8,4,10591841.0
1,6,10575087.0
1,2,10592397.0
1,2,10592398.0
1,2,10592401.0
1,2,10592398.0
1,2,10592398.0
1,7,10592112.0
1,6,10556198.0
8,7,10587027.0
1,7,10591962.0
1,6,10591488.0
8,7,10438466.0
1,2,10591751.0
1,2,10591152.0
1,6,10591519.0
1,14,10573038.0
1,6,10575120.0
4,14,10589583.0
1,14,10589148.0
1,6,10472218.0
4,0,10442124.0
4,0,9386336.0
8,4,10590233.0
1,14,10590207.0
1,2,10590552.0
2,2,10585514.0
1,2,10589639.0
1,2,10589953.0
1,6,10575125.0
1,2,10575576.0
1,2,10589353.0
8,4,10587750.0
1,2,10588751.0
1,6,10573090.0
1,7,10586762.0
1,2,10588151.0
1,6,10575118.0
1,7,10586663.0
1,7,10586728.0
1,2,10587551.0
1,6,10575118.0
2,1,10582239.0
1,6,10586378.0
1,2,10586747.0
1,6,10444752.0
1,7,10586620.0
1,0,10585493.0
8,4,10583506.0
8,4,10583788.0
8,4,10586584.0
1,7,10586585.0
1,0,10585511.0
1,6,10575125.0
1,2,10586351.0
1,7,10586547.0
1,0,10585516.0
1,1,10586335.0
16,14,10571976.0
1,7,10570310.0
1,0,10585523.0
1,0,10585482.0
1,0,10585499.0
1,7,10586069.0
1,0,10585443.0
1,0,10585436.0
1,0,10585505.0
1,0,10585448.0
1,0,10585476.0
1,2,10585751.0
1,0,10585454.0
1,0,10585470.0
1,0,10585465.0
1,0,10585487.0
1,2,10584551.0
1,2,10585152.0
1,0,10585459.0
1,7,10585312.0
1,7,10585432.0
1,7,10585377.0
2,2,10585405.0
4,1,10394898.0
1,7,10585227.0
1,2,10583352.0
1,2,10583951.0
1,2,10574531.0
1,2,10582753.0
1,6,10575148.0
1,6,10572999.0
4,14,10577931.0
4,14,10581561.0
1,6,10486707.0
1,2,10582152.0
2,1,10540025.0
1,2,10581551.0
1,2,10580952.0
8,4,10581674.0
1,2,10564468.0
16,11,10506993.0
1,6,10580229.0
1,14,10561689.0
1,1,10557202.0
8,14,10506941.0
1,2,10580352.0
1,2,10579751.0
8,4,10579657.0
1,2,10578552.0
1,6,10399496.0
1,2,10577352.0
8,4,10579142.0
1,6,9809222.0
1,2,10579152.0
1,2,10577951.0
8,14,10551552.0
1,2,10576751.0
8,14,10422754.0
16,9,10475039.0
1,14,10576885.0
1,2,10576153.0
