seconds
193182.0
30.0
24.0
225554.0
601483.0
144.0
203661.0
45562.0
203939.0
204406.0
175750.0
591972.0
202371.0
165339.0
136612.0
42235.0
582223.0
203285.0
145441.0
123241.0
139.0
165854.0
165172.0
811154.0
165085.0
377997.0
355951.0
372770.0
369790.0
48643.0
169140.0
170465.0
128.0
318998.0
121.0
128.0
53614.0
145477.0
144693.0
722186.0
139515.0
55625.0
47159.0
235087.0
91082.0
173423.0
125.0
10276.0
703.0
1243.0
1327.0
79.0
75.0
620645.0
195.0
37732.0
124400.0
5534.0
12934.0
12548.0
12351.0
1001.0
316836.0
12726.0
12338.0
76307.0
5787.0
5670.0
5693.0
5649.0
5643.0
5603.0
5581.0
12596.0
12567.0
12484.0
12468.0
12395.0
167540.0
1330.0
46514.0
12685.0
12698.0
12484.0
12128.0
12720.0
12635.0
12612.0
12390.0
12200.0
12141.0
56631.0
5604.0
5698.0
5574.0
1589.0
29.0
107668.0
53301.0
53117.0
607.0
125.0
21644.0
105980.0
106271.0
8387.0
149257.0
406082.0
36240.0
835.0
35565.0
284796.0
95003.0
63371.0
58275.0
161324.0
186888.0
182850.0
236641.0
214149.0
174681.0
174586.0
54057.0
36909.0
204200.0
106754.0
174970.0
130525.0
92785.0
167623.0
181767.0
131681.0
128485.0
126828.0
65322.0
133844.0
144068.0
3406.0
129127.0
21212.0
127946.0
19829.0
137911.0
111941.0
18376.0
16745.0
33754.0
18752.0
120892.0
6084.0
14022.0
884.0
749.0
13509.0
94414.0
80063.0
71514.0
132089.0
126572.0
17024.0
20602.0
35440.0
9137.0
2112182.0
24856.0
11269.0
2091.0
157161.0
23606.0
6075.0
2445.0
126917.0
22692.0
34432.0
129292.0
509382.0
103085.0
175491.0
96088.0
177.0
190.0
170.0
200.0
192.0
193.0
182.0
179.0
92997.0
115460.0
149513.0
12140.0
184.0
92222.0
167307.0
200.0
80165.0
76488.0
525631.0
1083118.0
52080.0
510787.0
902.0
29792.0
14651.0
1672.0
67.0
88.0
1887.0
28.0
76.0
3821.0
3539.0
27166.0
773.0
987.0
5982.0
3466.0
63.0
69.0
630.0
2379.0
66.0
76.0
71.0
12453.0
61.0
111474.0
208150.0
76.0
2452.0
23.0
3982.0
100193.0
2498.0
2575.0
8304.0
554.0
695.0
15855.0
153464.0
66.0
73.0
319.0
1523.0
3671.0
55.0
70.0
2157.0
920327.0
6611.0
83.0
117.0
94921.0
12815.0
55.0
52142.0
46545.0
4631.0
11014.0
162.0
57.0
47.0
63.0
174.0
23517.0
73.0
69.0
68.0
41602.0
111.0
131.0
35102.0
138.0
129.0
25270.0
72.0
70.0
71.0
222510.0
76.0
64.0
1260.0
947.0
68.0
77.0
74.0
76.0
990.0
930.0
71.0
79.0
68.0
64.0
92.0
6001.0
60.0
21712.0
63.0
1028.0
1140.0
769.0
888.0
73.0
1019.0
62.0
47220.0
63.0
156207.0
121510.0
94.0
130858.0
71.0
19056.0
10.0
65.0
74.0
58.0
74.0
10399.0
27880.0
82207.0
73.0
59.0
78.0
79.0
67.0
77.0
6331.0
12569.0
57.0
67.0
6803.0
66.0
59.0
98204.0
4641.0
1679.0
1937.0
6449.0
59.0
64.0
60.0
59.0
57.0
1912.0
1618.0
22296.0
68.0
2080.0
60.0
61.0
493.0
64.0
67.0
8842.0
16121.0
10037.0
84.0
19821.0
68.0
1428.0
418262.0
58.0
684279.0
66.0
397456.0
1837.0
63.0
58.0
87436.0
31394.0
2342.0
4315.0
7510.0
1750.0
1716.0
490.0
2128.0
366423.0
16262.0
70.0
189.0
66.0
1717.0
11097.0
256.0
27.0
265.0
34.0
97642.0
450.0
436.0
3653.0
39.0
251.0
38.0
33904.0
34028.0
604.0
1273.0
72.0
22701.0
25.0
93603.0
3448.0
1773.0
507.0
9609.0
77.0
306.0
366033.0
15.0
472064.0
57.0
36580.0
99041.0
64.0
6536.0
71.0
62.0
258250.0
109.0
68.0
6640.0
69.0
67.0
727.0
394219.0
384604.0
69.0
75188.0
334902.0
1031.0
243.0
83.0
2044.0
12896.0
58.0
66.0
64.0
75.0
65.0
70.0
162.0
74.0
273.0
60.0
49.0
64.0
19.0
141.0
2271.0
397.0
51.0
77.0
2232.0
523.0
513.0
26.0
12774.0
1234.0
69.0
913.0
151.0
89.0
153.0
511.0
54423.0
50926.0
805.0
76.0
61.0
180745.0
178.0
31829.0
30118.0
65.0
99338.0
78.0
57.0
54.0
61.0
8.0
177500.0
63.0
182453.0
71.0
94.0
11406.0
35491.0
13.0
58.0
198.0
63.0
4726.0
76.0
7471.0
66.0
34.0
107.0
61.0
65.0
56.0
187492.0
5545.0
61.0
57.0
62.0
1144.0
312687.0
71296.0
50.0
66.0
52.0
362441.0
20.0
1515.0
52.0
342503.0
22387.0
14850.0
1025.0
1251.0
11333.0
134.0
80166.0
311837.0
75.0
62.0
181363.0
87.0
93.0
1359.0
69.0
53.0
99190.0
88870.0
639.0
662.0
989.0
4733.0
38920.0
2795.0
298.0
1173.0
15.0
55.0
32406.0
86.0
104.0
65.0
650.0
86.0
66.0
675232.0
141.0
5530.0
63.0
63.0
1369.0
108.0
475.0
758.0
135.0
80.0
67.0
143.0
31.0
28074.0
23830.0
60.0
67.0
158486.0
86.0
62.0
1741.0
61.0
976.0
50.0
63.0
77.0
82.0
104.0
17704.0
72.0
140.0
16.0
20.0
115.0
70.0
122.0
136.0
249.0
58.0
71.0
329.0
368.0
390.0
169.0
80.0
32085.0
82.0
77.0
35260.0
62.0
24035.0
1886.0
143263.0
41486.0
124.0
64.0
71.0
76.0
63.0
25949.0
64.0
70.0
3416.0
65.0
71.0
81.0
2430.0
68.0
78.0
71.0
73.0
79.0
15.0
851693.0
78.0
82.0
64.0
77.0
427917.0
2457.0
68.0
47194.0
914.0
74.0
1224.0
109.0
17.0
72.0
1191.0
16.0
75.0
62.0
72.0
3611.0
62.0
2739.0
2926.0
2421.0
1064.0
53.0
67.0
153.0
729.0
80.0
70.0
195998.0
162.0
105.0
75.0
71.0
85.0
69.0
113755.0
20.0
66.0
670069.0
71.0
73.0
212667.0
12.0
92185.0
246930.0
72.0
1821773.0
76.0
73.0
72.0
273915.0
82.0
78.0
17.0
70.0
67.0
75.0
63.0
77.0
72.0
72.0
70.0
70.0
15.0
587904.0
76.0
66.0
70.0
69.0
181.0
76005.0
80.0
1021124.0
5868.0
28695.0
60.0
70.0
1039.0
771324.0
1294.0
85330.0
68.0
66.0
71.0
74.0
10.0
97.0
59321.0
83.0
28.0
22.0
73.0
16.0
57.0
103589.0
75.0
73.0
45581.0
67.0
73.0
65.0
70.0
22.0
40.0
46.0
934.0
13175.0
6018.0
163.0
78.0
78.0
81.0
70.0
29.0
80.0
17.0
16.0
75.0
206860.0
199.0
3373.0
76.0
76.0
112417.0
362.0
19.0
56506.0
7293.0
7627.0
16.0
54412.0
20908.0
11684.0
11384.0
92.0
357.0
81.0
77.0
14.0
75.0
11235.0
75.0
79.0
73.0
36.0
185.0
2233.0
51.0
49.0
69.0
74.0
179.0
78.0
70.0
70.0
72.0
21795.0
32124.0
13.0
31070.0
73.0
15767.0
957.0
41.0
19.0
19.0
76.0
351.0
2512.0
76.0
60.0
67.0
20.0
61.0
79.0
66.0
25493.0
69.0
63.0
23592.0
21.0
62.0
66.0
70.0
61.0
104.0
79.0
62.0
71.0
16.0
70.0
19.0
105577.0
71.0
76.0
69.0
81895.0
18.0
47.0
350.0
223.0
2015.0
16379.0
63.0
56413.0
70.0
72.0
83.0
78.0
21783.0
2686.0
2104.0
78.0
70.0
31847.0
63.0
168707.0
13879.0
59.0
36.0
242.0
29235.0
67.0
26.0
49.0
54.0
81.0
68.0
203140.0
78.0
68.0
230072.0
71.0
33.0
26788.0
5319.0
64.0
73.0
69.0
61.0
72.0
67.0
72.0
23086.0
72.0
2027.0
192340.0
70.0
5567.0
2411.0
5965.0
70.0
6111.0
5657.0
70.0
1131.0
147.0
8978.0
9048.0
5982.0
9063.0
9237.0
75.0
5785.0
22773.0
23.0
65.0
93272.0
13485.0
3938.0
111972.0
33.0
230174.0
426.0
73.0
28.0
1533.0
63.0
314.0
70.0
83.0
25.0
164.0
80.0
98958.0
74.0
63.0
2507.0
937.0
62.0
38.0
877.0
72.0
26853.0
64489.0
86.0
58.0
62.0
18048.0
64.0
365.0
979.0
27.0
7572.0
24730.0
886.0
555.0
2717.0
272.0
49.0
65.0
36567.0
36676.0
316.0
833.0
31185.0
273.0
6265.0
17573.0
52.0
61.0
58.0
15314.0
19.0
14556.0
62.0
86.0
116.0
56.0
62.0
714.0
43.0
53.0
1981.0
60.0
63.0
91.0
69.0
66.0
7422.0
65.0
72.0
71.0
224253.0
86906.0
83742.0
108231.0
2779.0
49877.0
36932.0
25232.0
64.0
341.0
70.0
114414.0
657.0
56.0
36881.0
62.0
95.0
1727.0
58142.0
8617.0
68.0
8079.0
810.0
55985.0
65.0
4316.0
65.0
27320.0
21.0
285950.0
239970.0
257062.0
241349.0
308988.0
173922.0
544743.0
204615.0
201029.0
155776.0
266433.0
204020.0
146061.0
223895.0
189905.0
188336.0
112921.0
154708.0
213439.0
206559.0
177571.0
174787.0
341346.0
88567.0
86348.0
75523.0
400107.0
396395.0
47258.0
39889.0
5619.0
175.0
67.0
27.0
67.0
76.0
79.0
4664.0
65.0
54765.0
292517.0
42.0
54705.0
26.0
62.0
50.0
27.0
39527.0
263007.0
68.0
7263.0
11277.0
67.0
236.0
2646.0
2627.0
19902.0
1666.0
36.0
13781.0
1808.0
911.0
2273.0
656.0
1716.0
1817.0
4395.0
68.0
74.0
63987.0
12.0
119.0
1133.0
1435.0
2097.0
86.0
71.0
14712.0
1398.0
688.0
86.0
40921.0
1780.0
778.0
2191.0
56287.0
55700.0
177.0
152.0
44180.0
15.0
1227.0
94514.0
164.0
379.0
204.0
13009.0
10227.0
19752.0
17235.0
232.0
82.0
59188.0
54043.0
76.0
313.0
4551.0
63.0
62.0
11.0
5320.0
75.0
65.0
70.0
70054.0
77.0
23501.0
14128.0
15666.0
12763.0
13106.0
3404.0
8874.0
2407.0
2328.0
42926.0
4044.0
82.0
147093.0
4043.0
3437.0
5131.0
165615.0
210266.0
72637.0
54999.0
55941.0
11838.0
11297.0
11222.0
31.0
13150.0
13119.0
13336.0
13130.0
31408.0
29.0
60.0
49641.0
52.0
51.0
64.0
49.0
13672.0
1732.0
2283.0
1452.0
5013.0
59.0
13128.0
424.0
27.0
80.0
56.0
50.0
13.0
361.0
778.0
75.0
72.0
795.0
73.0
81.0
32231.0
31599.0
25859.0
50.0
794.0
779.0
64.0
1589.0
835.0
385.0
1087.0
915.0
3712.0
707.0
572.0
1382.0
744.0
680.0
684.0
69.0
9525.0
69.0
67.0
74.0
915.0
4.0
6.0
66.0
5734.0
134827.0
21148.0
147084.0
67.0
69.0
62.0
68.0
71.0
81108.0
63.0
64.0
68.0
66.0
55659.0
55690.0
58735.0
65.0
56002.0
81684.0
71.0
71.0
62.0
66.0
1332.0
65.0
691.0
1008.0
807.0
79.0
63.0
55.0
596.0
887.0
65.0
1098.0
581.0
66.0
21664.0
68.0
70.0
520.0
29387.0
69.0
518.0
34272.0
3361.0
60.0
553.0
54.0
15.0
796.0
76.0
24588.0
134.0
24968.0
126170.0
60.0
67.0
1525.0
502.0
11163.0
1408.0
1381.0
12.0
816.0
779.0
453.0
1480.0
111.0
463.0
898.0
778.0
1399.0
69.0
510.0
53484.0
422.0
387.0
1812.0
76.0
1902.0
2040.0
2404.0
1933.0
1397.0
1992.0
2390.0
1120.0
2320.0
1592.0
398.0
15836.0
1236.0
1562.0
766.0
478.0
1890.0
1712.0
941.0
386.0
1497.0
1706.0
1365.0
627.0
261.0
769.0
1884.0
1847.0
886.0
16.0
759.0
2170.0
616.0
509.0
71.0
210.0
263.0
302.0
318.0
2008.0
399.0
1236.0
1630.0
896.0
1370.0
902.0
1549.0
308.0
19345.0
616.0
897.0
211.0
183.0
12263.0
4326.0
1197.0
1624.0
48.0
1140.0
1278.0
906.0
11697.0
903.0
266.0
2314.0
257.0
2317.0
187.0
308.0
635.0
298.0
843.0
332.0
220.0
25071.0
318.0
1566.0
1438.0
1407.0
529.0
268.0
58.0
854.0
4527.0
70.0
355.0
201.0
200.0
331.0
286.0
221.0
225.0
217.0
277.0
173.0
232.0
273.0
155.0
68.0
60.0
2650.0
2698.0
5021.0
5183.0
3255.0
11960.0
5088.0
5118.0
5225.0
13215.0
5158.0
5037.0
5106.0
4978.0
98.0
3646.0
5279.0
5160.0
5077.0
399.0
2575.0
361272.0
15.0
12212.0
11585.0
2630.0
2732.0
2607.0
63.0
416.0
503.0
5580.0
1841.0
6088.0
5778.0
5952.0
6080.0
6022.0
6020.0
5943.0
13861.0
6287.0
12266.0
16947.0
5949.0
61.0
158.0
12673.0
282.0
1915.0
1860.0
1877.0
2132.0
1837.0
1941.0
1885.0
1836.0
1954.0
1850.0
3875.0
67.0
3575.0
2110.0
5806.0
593.0
3961.0
3465.0
2717.0
5265.0
4706.0
2251.0
4052.0
4096.0
4095.0
3815.0
3859.0
4091.0
4030.0
4045.0
4696.0
4102.0
4088.0
4038.0
3749.0
3540.0
3333.0
3569.0
1835.0
1796.0
900.0
935.0
75.0
1575924.0
417918.0
69.0
103054.0
73.0
235258.0
886.0
234939.0
61.0
72505.0
69.0
8070.0
1540.0
1496.0
1576.0
1511.0
1507.0
1530.0
1506.0
2403.0
1504.0
2581.0
1558.0
2533.0
1454.0
929.0
2514.0
1462.0
15919.0
515.0
293626.0
2375.0
2362.0
1507.0
1510.0
1578.0
2087.0
2513.0
1567.0
1646.0
1513.0
1484.0
1543.0
1449.0
1479.0
2568.0
1599.0
64.0
73.0
2467.0
895.0
1304.0
941.0
1904.0
780.0
872.0
761.0
1112.0
571.0
2591.0
1160.0
1049.0
32.0
1539.0
1382.0
1047.0
1247.0
2403.0
1110.0
626.0
764.0
1141.0
1910.0
626.0
794.0
587.0
1333.0
2073.0
822.0
2078.0
2222.0
908.0
2199.0
608.0
1983.0
1945.0
892.0
944.0
1199.0
1704.0
1584.0
1330.0
1184.0
994.0
1751.0
61.0
